timecode_ns,devicetime_ns
59262874984065,10044163755811
59262908226461,10044196998074
59262908312186,10044197083799
59262908312198,10044197083811
59262941551150,10044230322661
59262941640289,10044230411799
59262941640301,10044230411811
59262974874650,10044263646036
59262974968414,10044263739799
59262974968426,10044263739811
59263008200488,10044296971749
59263008296539,10044297067799
59263008296551,10044297067811
59263041528914,10044330300036
59263041624678,10044330395799
59263041624690,10044330395811
59263074853858,10044363624824
59263074952833,10044363723799
59263074952845,10044363723811
59263108187514,10044396958411
59263108280902,10044397051799
59263108280914,10044397051811
59263141548427,10044430319249
59263141640977,10044430411799
59263141640989,10044430411811
59263174875878,10044463646574
59263174969103,10044463739799
59263174969115,10044463739811
59263208203341,10044496973911
59263208297229,10044497067799
59263208297241,10044497067811
59263241530804,10044530301249
59263241625355,10044530395799
59263241625367,10044530395811
59263274906681,10044563676999
59263275001481,10044563771799
59263275001493,10044563771811
59263308237844,10044597008036
59263308329607,10044597099799
59263308329619,10044597099811
59263341562433,10044630332499
59263341657733,10044630427799
59263341657745,10044630427811
59263374895634,10044663665574
59263374985859,10044663755799
59263374985871,10044663755811
59263408213935,10044696983749
59263408313985,10044697083799
59263408313997,10044697083811
59263441547511,10044730317199
59263441642111,10044730411799
59263441642123,10044730411811
59263475703765,10044764473324
59263475802240,10044764571799
59263475802252,10044764571811
59263508285513,10044797054949
59263508378363,10044797147799
59263508378375,10044797147811
59263541613484,10044830382786
59263541706497,10044830475799
59263541706509,10044830475811
59263574943779,10044863712911
59263575034668,10044863803799
59263575034680,10044863803811
59263608264607,10044897033536
59263608362870,10044897131799
59263608362882,10044897131811
59263641593050,10044930361824
59263641691025,10044930459799
59263641691037,10044930459811
59263674924937,10044963693624
59263675019112,10044963787799
59263675019124,10044963787811
59263708265714,10044997034249
59263708347265,10044997115799
59263708347277,10044997115811
59263741586704,10045030355074
59263741675429,10045030443799
59263741675441,10045030443811
59263774923683,10045063691999
59263775003484,10045063771799
59263775003496,10045063771811
59263808241129,10045097009324
59263808331604,10045097099799
59263808331617,10045097099812
59263841567175,10045130335249
59263841659725,10045130427799
59263841659737,10045130427811
59263874890921,10045163658874
59263874987846,10045163755799
59263874987858,10045163755811
59263908217703,10045196985536
59263908315967,10045197083799
59263908315979,10045197083811
59263941544012,10045230311699
59263941644113,10045230411799
59263941644125,10045230411811
59263974876226,10045263643911
59263974972113,10045263739799
59263974972125,10045263739811
59264008203289,10045296971249
59264008299842,10045297067799
59264008299854,10045297067811
59264041537341,10045330304624
59264041628516,10045330395799
59264041628528,10045330395811
59264074864695,10045363631949
59264074956546,10045363723799
59264074956558,10045363723811
59264108192301,10045396959286
59264108284814,10045397051799
59264108284826,10045397051811
59264141523429,10045430290324
59264141612904,10045430379799
59264141612916,10045430379811
59264174878000,10045463644824
59264174972975,10045463739799
59264174972987,10045463739811
59264208211774,10045496978411
59264208301162,10045497067799
59264208301174,10045497067811
59264241535374,10045530301824
59264241629350,10045530395799
59264241629362,10045530395811
59264274862824,10045563629124
59264274957499,10045563723799
59264274957511,10045563723811
59264308190192,10045596956449
59264308285542,10045597051799
59264308285554,10045597051811
59264341449983,10045630283786
59264341545203,10045630379799
59264341545215,10045630379811
59264374535270,10045663644624
59264374629659,10045663739799
59264374629671,10045663739811
59264407620544,10045697005449
59264407714115,10045697099799
59264407714127,10045697099811
59264441600719,10045731148074
59264441697046,10045731243799
59264441697058,10045731243811
59264475137106,10045764474749
59264475234767,10045764571799
59264475234779,10045764571811
59264507909742,10045797042449
59264507999655,10045797131799
59264507999667,10045797131811
59264541442809,10045830365824
59264541537375,10045830459799
59264541537387,10045830459811
59264574927693,10045863692949
59264575022543,10045863787799
59264575022555,10045863787811
59264608251398,10045897016536
59264608350661,10045897115799
59264608350673,10045897115811
59264641598644,10045930363661
59264641678782,10045930443799
59264641678794,10045930443811
59264674940943,10045963705911
59264675006831,10045963771799
59264675006843,10045963771811
59264708245970,10045997010874
59264708334895,10045997099799
59264708334907,10045997099811
59264741573358,10046030338199
59264741662958,10046030427799
59264741662970,10046030427811
59264774904471,10046063669249
59264774991022,10046063755799
59264774991034,10046063755811
59264808231860,10046096996574
59264808319085,10046097083799
59264808319097,10046097083811
59264841559416,10046130323911
59264841647306,10046130411799
59264841647318,10046130411811
59264874887313,10046163651249
59264874975864,10046163739799
59264874975876,10046163739811
59264908214780,10046196978574
59264908304005,10046197067799
59264908304017,10046197067811
59264941545972,10046230309624
59264941632147,10046230395799
59264941632159,10046230395811
59264974873412,10046263636949
59264974960262,10046263723799
59264974960274,10046263723811
59265008200835,10046296964286
59265008288348,10046297051799
59265008288360,10046297051811
59265041528390,10046330291624
59265041616566,10046330379799
59265041616578,10046330379811
59265074889342,10046363652449
59265074976693,10046363739799
59265074976705,10046363739811
59265108216794,10046396979786
59265108304808,10046397067799
59265108304820,10046397067811
59265141544178,10046430307074
59265141632903,10046430395799
59265141632915,10046430395811
59265174871594,10046463634411
59265174960983,10046463723799
59265174960995,10046463723811
59265208202942,10046496965449
59265208289292,10046497051799
59265208289304,10046497051811
59265241530402,10046530292786
59265241617416,10046530379799
59265241617428,10046530379811
59265274891404,10046563653661
59265274945543,10046563707799
59265274945555,10046563707811
59265308213328,10046596975661
59265308305465,10046597067799
59265308305477,10046597067811
59265341535299,10046630297874
59265341633227,10046630395799
59265341633239,10046630395811
59265374864354,10046663626161
59265374961992,10046663723799
59265374962004,10046663723811
59265408195298,10046696956999
59265408290098,10046697051799
59265408290110,10046697051811
59265441522529,10046730284124
59265441618205,10046730379799
59265441618217,10046730379811
59265475721088,10046764482574
59265475810314,10046764571799
59265475810326,10046764571811
59265508275154,10046797036536
59265508370418,10046797131799
59265508370430,10046797131811
59265541609849,10046830371124
59265541698524,10046830459799
59265541698536,10046830459811
59265574937324,10046863698449
59265575026675,10046863787799
59265575026687,10046863787811
59265608264892,10046897025786
59265608354905,10046897115799
59265608354917,10046897115811
59265641596017,10046930356824
59265641682992,10046930443799
59265641683004,10046930443811
59265674955281,10046963715949
59265675011131,10046963771799
59265675011143,10046963771811
59265708251469,10046997011999
59265708339270,10046997099799
59265708339282,10046997099811
59265741577895,10047030338286
59265741667408,10047030427799
59265741667420,10047030427811
59265774902872,10047063663124
59265774995547,10047063755799
59265774995559,10047063755811
59265808232547,10047096992661
59265808323686,10047097083799
59265808323698,10047097083811
59265841563024,10047130322999
59265841651824,10047130411799
59265841651836,10047130411811
59265874883692,10047163643536
59265874979956,10047163739799
59265874979968,10047163739811
59265908211141,10047196970874
59265908308067,10047197067799
59265908308079,10047197067811
59265941351294,10047230110911
59265941636183,10047230395799
59265941636195,10047230395811
59265974871750,10047263631249
59265974964300,10047263723799
59265974964312,10047263723811
59266008193424,10047296952824
59266008292399,10047297051799
59266008292411,10047297051811
59266041519793,10047330279124
59266041620469,10047330379799
59266041620481,10047330379811
59266074859446,10047363618661
59266074948584,10047363707799
59266074948596,10047363707811
59266108216976,10047396976124
59266108308651,10047397067799
59266108308663,10047397067811
59266141541120,10047430300036
59266141636884,10047430395799
59266141636896,10047430395811
59266174866027,10047463624699
59266174965127,10047463723799
59266174965139,10047463723811
59266208202576,10047496961161
59266208293214,10047497051799
59266208293226,10047497051811
59266241524393,10047530282786
59266241621407,10047530379799
59266241621419,10047530379811
59266274859817,10047563618074
59266274949543,10047563707799
59266274949555,10047563707811
59266308216389,10047596974574
59266308309614,10047597067799
59266308309626,10047597067811
59266341539346,10047630297499
59266341637647,10047630395799
59266341637659,10047630395811
59266374867634,10047663625574
59266374965860,10047663723799
59266374965872,10047663723811
59266408196012,10047696953874
59266408293937,10047697051799
59266408293949,10047697051811
59266441528126,10047730285911
59266441622014,10047730379799
59266441622026,10047730379811
59266474856491,10047763614199
59266474950091,10047763707799
59266474950103,10047763707811
59266508214618,10047796972249
59266508278168,10047797035799
59266508278180,10047797035811
59266541545570,10047830303124
59266541638246,10047830395799
59266541638258,10047830395811
59266574873988,10047863631374
59266574966415,10047863723799
59266574966427,10047863723811
59266608202867,10047896959874
59266608294792,10047897051799
59266608294804,10047897051811
59266641536477,10047930293286
59266641622991,10047930379799
59266641623003,10047930379811
59266674858930,10047963615499
59266674951230,10047963707799
59266674951242,10047963707811
59266708216164,10047996972624
59266708279339,10047997035799
59266708279351,10047997035811
59266741588272,10048030344624
59266741671447,10048030427799
59266741671459,10048030427811
59266774900831,10048063657074
59266774999556,10048063755799
59266774999568,10048063755811
59266808231989,10048096988124
59266808327664,10048097083799
59266808327676,10048097083811
59266841564922,10048130320949
59266841655773,10048130411799
59266841655785,10048130411811
59266874884156,10048163640074
59266874983881,10048163739799
59266874983893,10048163739811
59266908217376,10048196973161
59266908312014,10048197067799
59266908312026,10048197067811
59266941543644,10048230299249
59266941640194,10048230395799
59266941640206,10048230395811
59266974879527,10048263635036
59266974968290,10048263723799
59266974968302,10048263723811
59267008205660,10048296961074
59267008296386,10048297051799
59267008296398,10048297051811
59267041534598,10048330289911
59267041624487,10048330379799
59267041624499,10048330379811
59267074863303,10048363618499
59267074952603,10048363707799
59267074952615,10048363707811
59267108220620,10048396975699
59267108312720,10048397067799
59267108312732,10048397067811
59267141545868,10048430300824
59267141640844,10048430395799
59267141640856,10048430395811
59267174879475,10048463634286
59267174968988,10048463723799
59267174969000,10048463723811
59267208204495,10048496959161
59267208297133,10048497051799
59267208297145,10048497051811
59267241533478,10048530287999
59267241625278,10048530379799
59267241625290,10048530379811
59267274911160,10048563665536
59267275001423,10048563755799
59267275001435,10048563755811
59267308276718,10048597030949
59267308329568,10048597083799
59267308329580,10048597083811
59267341568737,10048630322824
59267341657713,10048630411799
59267341657725,10048630411811
59267374894094,10048663648036
59267374985858,10048663739799
59267374985870,10048663739811
59267408219402,10048696973199
59267408314002,10048697067799
59267408314014,10048697067811
59267441549472,10048730303124
59267441642147,10048730395799
59267441642159,10048730395811
59267474876904,10048763630411
59267474970292,10048763723799
59267474970304,10048763723811
59267508293762,10048797047124
59267508378437,10048797131799
59267508378449,10048797131811
59267541613782,10048830366999
59267541706582,10048830459799
59267541706594,10048830459811
59267574940839,10048863693911
59267575034727,10048863787799
59267575034739,10048863787811
59267608273217,10048897026124
59267608362893,10048897115799
59267608362905,10048897115811
59267641595865,10048930348574
59267641691091,10048930443799
59267641691103,10048930443811
59267674923364,10048963675911
59267675019252,10048963771799
59267675019264,10048963771811
59267708258326,10048997010661
59267708347464,10048997099799
59267708347476,10048997099811
59267741596932,10049030349161
59267741675571,10049030427799
59267741675583,10049030427811
59267774924377,10049063676499
59267775003677,10049063755799
59267775003689,10049063755811
59267808236895,10049096988911
59267808331783,10049097083799
59267808331795,10049097083811
59267841564339,10049130316249
59267841659890,10049130411799
59267841659902,10049130411811
59267874890196,10049163641999
59267874987996,10049163739799
59267874988008,10049163739811
59267908221339,10049196973036
59267908316103,10049197067799
59267908316115,10049197067811
59267941548790,10049230300374
59267941644216,10049230395799
59267941644228,10049230395811
59267974876067,10049263627699
59267974972165,10049263723799
59267974972177,10049263723811
59268008203179,10049296955036
59268008299945,10049297051799
59268008299957,10049297051811
59268041531241,10049330282374
59268041628666,10049330379799
59268041628678,10049330379811
59268074858636,10049363609661
59268074956774,10049363707799
59268074956786,10049363707811
59268108191892,10049396942749
59268108284942,10049397035799
59268108284954,10049397035811
59268141518813,10049430269574
59268141613038,10049430363799
59268141613050,10049430363811
59268174883847,10049463634536
59268174973111,10049463723799
59268174973123,10049463723811
59268208203414,10049496953874
59268208301340,10049497051799
59268208301352,10049497051811
59268241538843,10049530289074
59268241629569,10049530379800
59268241629581,10049530379812
59268274870514,10049563620536
59268274957777,10049563707799
59268274957789,10049563707811
59268308209536,10049596959449
59268308285886,10049597035799
59268308285898,10049597035811
59268341514584,10049630264449
59268341613934,10049630363799
59268341613946,10049630363811
59268374875605,10049663625286
59268374974119,10049663723799
59268374974131,10049663723811
59268408206131,10049696955699
59268408302231,10049697051799
59268408302243,10049697051811
59268442383121,10049731132574
59268442478346,10049731227799
59268442478358,10049731227811
59268475713234,10049764462574
59268475806459,10049764555799
59268475806471,10049764555811
59268508268180,10049797017411
59268508366569,10049797115799
59268508366581,10049797115811
59268541600831,10049830349949
59268541694681,10049830443799
59268541694693,10049830443811
59268574927247,10049863676449
59268575022596,10049863771799
59268575022608,10049863771811
59268608254019,10049897003661
59268608350158,10049897099799
59268608350170,10049897099811
59268641586839,10049930336199
59268641678439,10049930427799
59268641678451,10049930427811
59268674927332,10049963676411
59268675006721,10049963755799
59268675006733,10049963755811
59268708291527,10049997040324
59268708335002,10049997083799
59268708335014,10049997083811
59268741576395,10050030324911
59268741663284,10050030411799
59268741663296,10050030411811
59268774899176,10050063647411
59268774991565,10050063739799
59268774991577,10050063739811
59268808219870,10050096967824
59268808319846,10050097067799
59268808319858,10050097067811
59268841556784,10050130304536
59268841648047,10050130395799
59268841648059,10050130395811
59268874884691,10050163632411
59268874976080,10050163723799
59268874976092,10050163723811
59268908214206,10050196961661
59268908304345,10050197051799
59268908304357,10050197051811
59268941539522,10050230286749
59268941632572,10050230379799
59268941632584,10050230379811
59268974866233,10050263613411
59268974960621,10050263707799
59268974960633,10050263707811
59269008192038,10050296939161
59269008288677,10050297035799
59269008288689,10050297035811
59269041522818,10050330269786
59269041616832,10050330363799
59269041616844,10050330363811
59269074883352,10050363630199
59269074976952,10050363723799
59269074976964,10050363723811
59269108212864,10050396959661
59269108305002,10050397051799
59269108305014,10050397051811
59269141533821,10050430280536
59269141633085,10050430379799
59269141633097,10050430379811
59269174873452,10050463619999
59269174961252,10050463707799
59269174961264,10050463707811
59269208199097,10050496945449
59269208289448,10050497035799
59269208289460,10050497035811
59269241521343,10050530267499
59269241617643,10050530363799
59269241617655,10050530363811
59269274893308,10050563639286
59269274945821,10050563691799
59269274945833,10050563691811
59269308213307,10050596959161
59269308305945,10050597051799
59269308305957,10050597051811
59269341571519,10050630317249
59269341666069,10050630411799
59269341666081,10050630411811
59269374897593,10050663643199
59269374994193,10050663739799
59269374994205,10050663739811
59269408225054,10050696970536
59269408322317,10050697067799
59269408322329,10050697067811
59269441552466,10050730297824
59269441650441,10050730395799
59269441650453,10050730395811
59269475714055,10050764459286
59269475810569,10050764555799
59269475810581,10050764555811
59269508164714,10050796909824
59269508370690,10050797115799
59269508370702,10050797115811
59269541612713,10050830357699
59269541698813,10050830443799
59269541698825,10050830443811
59269574936662,10050863681499
59269575026962,10050863771799
59269575026974,10050863771811
59269608258779,10050897003411
59269608355168,10050897099799
59269608355180,10050897099811
59269641589052,10050930333536
59269641683316,10050930427799
59269641683328,10050930427811
59269674928168,10050963672449
59269675011518,10050963755799
59269675011530,10050963755811
59269708259748,10050997003911
59269708339637,10050997083799
59269708339649,10050997083811
59269741576484,10051030320499
59269741667785,10051030411799
59269741667797,10051030411811
59269774900833,10051063644699
59269774995933,10051063739799
59269774995945,10051063739811
59269808234531,10051096978249
59269808324081,10051097067799
59269808324093,10051097067811
59269841561466,10051130305036
59269841652229,10051130395799
59269841652241,10051130395811
59269874890708,10051163634374
59269874980131,10051163723799
59269874980143,10051163723811
59269908261635,10051197005824
59269908307611,10051197051799
59269908307623,10051197051811
59269941539292,10051230283036
59269941636057,10051230379799
59269941636069,10051230379811
59269974866576,10051263609874
59269974964503,10051263707799
59269974964515,10051263707811
59270008194883,10051296937824
59270008292858,10051297035799
59270008292870,10051297035811
59270041528763,10051330271624
59270041620938,10051330363799
59270041620950,10051330363811
59270074855242,10051363597999
59270074949042,10051363691799
59270074949054,10051363691811
59270108220218,10051396962786
59270108309232,10051397051799
59270108309244,10051397051811
59270141556473,10051430298911
59270141637361,10051430379799
59270141637373,10051430379811
59270174872765,10051463615074
59270174965490,10051463707799
59270174965502,10051463707811
59270208200251,10051496942411
59270208293639,10051497035799
59270208293651,10051497035811
59270241527806,10051530269749
59270241621856,10051530363799
59270241621868,10051530363811
59270274859024,10051563600786
59270274950037,10051563691799
59270274950049,10051563691811
59270308216179,10051596957911
59270308310067,10051597051799
59270308310079,10051597051811
59270341547372,10051630288949
59270341638222,10051630379799
59270341638234,10051630379811
59270374874822,10051663616286
59270374966335,10051663707799
59270374966347,10051663707811
59270408202287,10051696943624
59270408294462,10051697035799
59270408294474,10051697035811
59270442378742,10051731119949
59270442470592,10051731211799
59270442470604,10051731211811
59270475721081,10051764462161
59270475798719,10051764539799
59270475798731,10051764539811
59270508281455,10051797022411
59270508374843,10051797115799
59270508374855,10051797115811
59270541608920,10051830349749
59270541702970,10051830443799
59270541702982,10051830443811
59270574940080,10051863680786
59270575031093,10051863771799
59270575031105,10051863771811
59270608267563,10051897008124
59270608359239,10051897099799
59270608359251,10051897099811
59270641595159,10051930335449
59270641687510,10051930427799
59270641687522,10051930427811
59270674926461,10051963666499
59270675015762,10051963755799
59270675015774,10051963755811
59270708261326,10051997001286
59270708343839,10051997083799
59270708343851,10051997083811
59270741592444,10052030332324
59270741671920,10052030411799
59270741671932,10052030411811
59270774908768,10052063648499
59270775000068,10052063739799
59270775000080,10052063739811
59270808236203,10052096975786
59270808328216,10052097067799
59270808328228,10052097067811
59270841563689,10052130303124
59270841656365,10052130395799
59270841656377,10052130395811
59270874891163,10052163630449
59270874984513,10052163723799
59270874984525,10052163723811
59270908218638,10052196957786
59270908312651,10052197051799
59270908312663,10052197051811
59270941549789,10052230288824
59270941640765,10052230379799
59270941640777,10052230379811
59270974877256,10052263616161
59270974968894,10052263707799
59270974968906,10052263707811
59271008204723,10052296943499
59271008297023,10052297035799
59271008297035,10052297035811
59271041532172,10052330270824
59271041625147,10052330363799
59271041625159,10052330363811
59271074859651,10052363598161
59271074953290,10052363691799
59271074953302,10052363691811
59271108187090,10052396925449
59271108281439,10052397019799
59271108281451,10052397019811
59271141547908,10052430286324
59271141641383,10052430379799
59271141641395,10052430379811
59271174875449,10052463613661
59271174969588,10052463707799
59271174969600,10052463707811
59271208206691,10052496944699
59271208297792,10052497035799
59271208297804,10052497035811
59271241534018,10052530272036
59271241625780,10052530363799
59271241625792,10052530363811
59271274898287,10052563636574
59271274953514,10052563691799
59271274953526,10052563691811
59271308189138,10052596926661
59271308282276,10052597019799
59271308282288,10052597019811
59271341550159,10052630287499
59271341642460,10052630379799
59271341642472,10052630379811
59271374877593,10052663614824
59271374970568,10052663707799
59271374970580,10052663707811
59271408205038,10052696942161
59271408298676,10052697035799
59271408298688,10052697035811
59271441532484,10052730269499
59271441626784,10052730363799
59271441626796,10052730363811
59271475708920,10052764445824
59271475802896,10052764539799
59271475802908,10052764539811
59271508287901,10052797024699
59271508379001,10052797115799
59271508379013,10052797115811
59271541641391,10052830378074
59271541707116,10052830443799
59271541707128,10052830443811
59271574942808,10052863679324
59271575035284,10052863771799
59271575035296,10052863771811
59271608270364,10052897006661
59271608363502,10052897099799
59271608363514,10052897099811
59271641597806,10052930333999
59271641691607,10052930427799
59271641691619,10052930427811
59271674966308,10052963702286
59271675019821,10052963755799
59271675019833,10052963755811
59271708260292,10052996996124
59271708347968,10052997083799
59271708347980,10052997083811
59271741595157,10053030330874
59271741676081,10053030411799
59271741676093,10053030411811
59271774937298,10053063673124
59271775003974,10053063739799
59271775003986,10053063739811
59271808238729,10053096974374
59271808332154,10053097067799
59271808332166,10053097067811
59271841566235,10053130301699
59271841660335,10053130395799
59271841660347,10053130395811
59271874897466,10053163632749
59271874988516,10053163723799
59271874988528,10053163723811
59271908224971,10053196960074
59271908316697,10053197051799
59271908316709,10053197051811
59271941552445,10053230287412
59271941644833,10053230379800
59271941644845,10053230379812
