stream_id,hand_index,timestamp[ns],x_min[pixel],x_max[pixel],y_min[pixel],y_max[pixel],visibility_ratio[%]
214-1,0,59218241522371,950.0,1175.0,776.0,931.0,0.9844994750818254
214-1,1,59218241522371,949.0,1167.0,398.0,616.0,0.976995618212993
214-1,0,59218274883531,934.0,1159.0,772.0,927.0,0.9840772316950852
214-1,1,59218274883531,951.0,1169.0,396.0,616.0,0.973181143281366
214-1,0,59218308214716,918.0,1139.0,765.0,920.0,0.9842044433029408
214-1,1,59218308214716,953.0,1170.0,390.0,613.0,0.9750855135434964
214-1,0,59218341541979,904.0,1119.0,755.0,914.0,0.9853736726106993
214-1,1,59218341541979,954.0,1169.0,386.0,606.0,0.9779634903590271
214-1,0,59218374869986,890.0,1102.0,742.0,904.0,0.9866732131584485
214-1,1,59218374869986,957.0,1173.0,382.0,598.0,0.9814709236031927
214-1,0,59218408197409,877.0,1088.0,732.0,899.0,0.9937352594339622
214-1,1,59218408197409,959.0,1175.0,376.0,590.0,0.9825485034610509
214-1,0,59218441528532,867.0,1066.0,729.0,893.0,1.0
214-1,1,59218441528532,960.0,1174.0,373.0,583.0,0.982973149967256
214-1,0,59218475719870,859.0,1053.0,734.0,885.0,1.0
214-1,1,59218475719870,961.0,1174.0,374.0,577.0,0.9862570306696381
214-1,0,59218508280165,856.0,1042.0,741.0,882.0,1.0
214-1,1,59218508280165,963.0,1173.0,377.0,571.0,0.988885754583921
214-1,0,59218541607588,858.0,1041.0,751.0,883.0,1.0
214-1,1,59218541607588,967.0,1171.0,385.0,568.0,0.9894323671497585
214-1,0,59218574934998,867.0,1048.0,762.0,891.0,1.0
214-1,1,59218574934998,974.0,1174.0,392.0,566.0,0.9909874862218764
214-1,0,59218608262033,884.0,1059.0,775.0,898.0,1.0
214-1,1,59218608262033,984.0,1176.0,407.0,568.0,0.9922924621694245
214-1,0,59218641591949,906.0,1080.0,789.0,905.0,1.0
214-1,1,59218641591949,995.0,1180.0,420.0,570.0,0.9932549019607844
214-1,0,59218674920774,934.0,1113.0,801.0,911.0,1.0
214-1,1,59218674920774,1008.0,1185.0,436.0,575.0,0.9942181340341656
214-1,0,59218708257378,963.0,1146.0,810.0,915.0,1.0
214-1,1,59218708257378,1018.0,1186.0,450.0,580.0,0.9948869223205506
214-1,0,59218741574831,992.0,1178.0,814.0,918.0,1.0
214-1,1,59218741574831,1027.0,1186.0,462.0,584.0,0.9955142231947484
214-1,0,59218774899697,1019.0,1208.0,815.0,917.0,1.0
214-1,1,59218774899697,1033.0,1185.0,471.0,586.0,0.9954680977936792
214-1,0,59218808233226,1044.0,1233.0,807.0,911.0,1.0
214-1,1,59218808233226,1039.0,1185.0,474.0,586.0,0.9945047923322684
214-1,0,59218841556716,1063.0,1253.0,791.0,899.0,1.0
214-1,1,59218841556716,1041.0,1184.0,475.0,585.0,0.9951884522854851
214-1,0,59218874881618,1077.0,1265.0,771.0,882.0,1.0
214-1,1,59218874881618,1042.0,1184.0,474.0,582.0,0.9946073008849557
214-1,0,59218908213681,1086.0,1271.0,749.0,863.0,1.0
214-1,1,59218908213681,1043.0,1181.0,471.0,578.0,0.9962904836638607
214-1,0,59218941543418,1089.0,1278.0,727.0,843.0,1.0
214-1,1,59218941543418,1043.0,1178.0,468.0,574.0,0.9946753438840408
214-1,0,59218974895531,1086.0,1274.0,704.0,822.0,1.0
214-1,1,59218974895531,1041.0,1176.0,464.0,570.0,0.9956371295321198
214-1,0,59219008195307,1082.0,1273.0,684.0,803.0,1.0
214-1,1,59219008195307,1040.0,1176.0,460.0,566.0,0.9964232488822653
214-1,0,59219041528851,1076.0,1267.0,668.0,787.0,1.0
214-1,1,59219041528851,1039.0,1177.0,458.0,564.0,0.9972120322817315
214-1,0,59219074851174,1070.0,1259.0,657.0,777.0,1.0
214-1,1,59219074851174,1040.0,1178.0,456.0,562.0,0.9971027089671157
214-1,0,59219108218223,1062.0,1253.0,648.0,768.0,1.0
214-1,1,59219108218223,1042.0,1181.0,453.0,560.0,0.9979922558439696
214-1,0,59219141542921,1053.0,1245.0,642.0,763.0,1.0
214-1,1,59219141542921,1045.0,1186.0,452.0,559.0,0.9969957081545064
214-1,0,59219174869169,1046.0,1241.0,639.0,763.0,1.0
214-1,1,59219174869169,1050.0,1190.0,451.0,558.0,0.9971160778658976
214-1,0,59219208201508,1040.0,1238.0,639.0,764.0,1.0
214-1,1,59219208201508,1055.0,1196.0,451.0,559.0,0.9958452722063037
214-1,0,59219241528859,1037.0,1233.0,641.0,767.0,1.0
214-1,1,59219241528859,1059.0,1201.0,452.0,560.0,0.9954878736604625
214-1,0,59219274854877,1036.0,1231.0,647.0,769.0,1.0
214-1,1,59219274854877,1062.0,1205.0,452.0,561.0,0.9983307831409097
214-1,0,59219308215854,1035.0,1231.0,653.0,772.0,1.0
214-1,1,59219308215854,1063.0,1209.0,452.0,562.0,0.9995901079382429
214-1,0,59219341543272,1037.0,1230.0,659.0,774.0,1.0
214-1,1,59219341543272,1063.0,1212.0,453.0,562.0,1.0
214-1,0,59219374874465,1039.0,1229.0,663.0,777.0,1.0
214-1,1,59219374874465,1064.0,1215.0,451.0,561.0,1.0
214-1,0,59219408201883,1042.0,1230.0,666.0,779.0,1.0
214-1,1,59219408201883,1069.0,1223.0,446.0,557.0,1.0
214-1,0,59219441529326,1048.0,1237.0,669.0,783.0,0.9993391585285263
214-1,1,59219441529326,1078.0,1233.0,440.0,552.0,1.0
214-1,0,59219476554825,1057.0,1245.0,673.0,788.0,0.9983744643121029
214-1,1,59219476554825,1090.0,1249.0,434.0,548.0,1.0
214-1,0,59219508281063,1065.0,1251.0,677.0,794.0,0.9971003717472119
214-1,1,59219508281063,1102.0,1265.0,428.0,545.0,1.0
214-1,0,59219541608518,1072.0,1259.0,682.0,801.0,0.9954375467464472
214-1,1,59219541608518,1111.0,1281.0,424.0,542.0,1.0
214-1,0,59219574935924,1078.0,1265.0,687.0,807.0,0.9934956890031765
214-1,1,59219574935924,1117.0,1288.0,420.0,540.0,1.0
214-1,0,59219608267101,1085.0,1270.0,693.0,813.0,0.9894786064998831
214-1,1,59219608267101,1119.0,1295.0,419.0,542.0,1.0
214-1,0,59219641594456,1090.0,1275.0,696.0,815.0,0.9845425081027175
214-1,1,59219641594456,1110.0,1303.0,416.0,549.0,1.0
214-1,0,59219674925776,1086.0,1273.0,699.0,814.0,0.9833689078619708
214-1,1,59219674925776,1097.0,1311.0,413.0,571.0,1.0
214-1,0,59219708260701,1084.0,1270.0,701.0,812.0,0.9882300490414623
214-1,1,59219708260701,1084.0,1317.0,411.0,592.0,1.0
214-1,0,59219741595594,1083.0,1283.0,698.0,811.0,0.9915526950925181
214-1,1,59219741595594,1069.0,1320.0,412.0,610.0,1.0
214-1,0,59219774904402,1083.0,1298.0,690.0,821.0,0.981691739994323
214-1,1,59219774904402,1054.0,1318.0,413.0,625.0,1.0
214-1,0,59219808235536,1083.0,1315.0,684.0,830.0,0.979205462445686
214-1,1,59219808235536,1039.0,1314.0,415.0,637.0,1.0
214-1,0,59219841562969,1082.0,1324.0,678.0,841.0,0.9684468664850137
214-1,1,59219841562969,1026.0,1307.0,416.0,646.0,1.0
214-1,0,59219874920814,1080.0,1328.0,674.0,850.0,0.9602400234169187
214-1,1,59219874920814,1015.0,1300.0,417.0,653.0,1.0
214-1,0,59219908255638,1078.0,1333.0,671.0,856.0,0.9562671711030041
214-1,1,59219908255638,1009.0,1295.0,417.0,657.0,1.0
214-1,0,59219941589296,1076.0,1336.0,669.0,861.0,0.9540907164052564
214-1,1,59219941589296,1005.0,1292.0,416.0,659.0,1.0
214-1,0,59219974902243,1071.0,1336.0,666.0,865.0,0.951491935483871
214-1,1,59219974902243,1002.0,1288.0,415.0,661.0,1.0
214-1,0,59220008225976,1068.0,1334.0,664.0,867.0,0.9507083252474287
214-1,1,59220008225976,998.0,1287.0,414.0,661.0,1.0
214-1,0,59220041563409,1066.0,1335.0,663.0,872.0,0.9496741628055901
214-1,1,59220041563409,996.0,1288.0,413.0,661.0,1.0
214-1,0,59220074884980,1064.0,1336.0,662.0,876.0,0.9508021390374332
214-1,1,59220074884980,993.0,1287.0,413.0,663.0,1.0
214-1,0,59220108222466,1061.0,1335.0,662.0,878.0,0.9517704739422553
214-1,1,59220108222466,993.0,1284.0,412.0,663.0,1.0
214-1,0,59220141541126,1058.0,1334.0,661.0,880.0,0.9515171031916416
214-1,1,59220141541126,994.0,1283.0,410.0,663.0,1.0
214-1,0,59220174869549,1056.0,1335.0,662.0,884.0,0.9539993620866853
214-1,1,59220174869549,992.0,1281.0,411.0,663.0,1.0
214-1,0,59220208197694,1054.0,1338.0,663.0,885.0,0.9550537938844847
214-1,1,59220208197694,992.0,1281.0,411.0,662.0,1.0
214-1,0,59220241531732,1050.0,1343.0,664.0,892.0,0.9527744982290437
214-1,1,59220241531732,994.0,1282.0,412.0,659.0,1.0
214-1,0,59220274861208,1046.0,1347.0,667.0,899.0,0.9553157184692836
214-1,1,59220274861208,997.0,1285.0,415.0,656.0,0.9985688388512547
214-1,0,59220308238433,1042.0,1356.0,670.0,907.0,0.9674402814641071
214-1,1,59220308238433,997.0,1286.0,417.0,648.0,0.9939520669133023
214-1,0,59220341563946,1043.0,1364.0,674.0,915.0,0.9826086956521739
214-1,1,59220341563946,998.0,1285.0,418.0,638.0,0.9870007474570213
214-1,0,59220374889459,1048.0,1371.0,681.0,931.0,0.9920425905473905
214-1,1,59220374889459,1000.0,1283.0,420.0,628.0,0.9727608494921515
214-1,0,59220408219860,1053.0,1378.0,688.0,938.0,0.9974734714502274
214-1,1,59220408219860,1002.0,1282.0,419.0,634.0,0.9365737382112136
214-1,0,59220441546535,1059.0,1380.0,698.0,947.0,1.0
214-1,1,59220441546535,1005.0,1280.0,420.0,641.0,0.8965283959408937
214-1,0,59220475704763,1065.0,1384.0,707.0,955.0,1.0
214-1,1,59220475704763,1006.0,1278.0,423.0,648.0,0.8641547206234583
214-1,0,59220508282736,1071.0,1385.0,716.0,958.0,1.0
214-1,1,59220508282736,1007.0,1277.0,425.0,654.0,0.8583652890214458
214-1,0,59220541613174,1079.0,1387.0,724.0,963.0,1.0
214-1,1,59220541613174,1009.0,1276.0,428.0,659.0,0.8578302251255575
214-1,0,59220574939437,1088.0,1391.0,731.0,965.0,0.9999685386188454
214-1,1,59220574939437,1012.0,1279.0,430.0,663.0,0.8487875949630554
214-1,0,59220608266898,1097.0,1395.0,736.0,968.0,0.9996441166003429
214-1,1,59220608266898,1015.0,1280.0,430.0,666.0,0.8450979719295838
214-1,0,59220641594459,1107.0,1398.0,739.0,970.0,0.998809484440623
214-1,1,59220641594459,1018.0,1282.0,432.0,667.0,0.8439042531611333
214-1,0,59220674925727,1115.0,1401.0,742.0,969.0,0.9974026850165284
214-1,1,59220674925727,1019.0,1283.0,432.0,667.0,0.8440741484307034
214-1,0,59220708256789,1122.0,1403.0,743.0,969.0,0.9962966772965745
214-1,1,59220708256789,1020.0,1284.0,432.0,666.0,0.8453013007698433
214-1,0,59220741591701,1127.0,1405.0,745.0,971.0,0.9950304083405734
214-1,1,59220741591701,1020.0,1283.0,430.0,664.0,0.8463311057708135
214-1,0,59220774907986,1132.0,1406.0,749.0,971.0,0.9929394407756077
214-1,1,59220774907986,1020.0,1284.0,430.0,664.0,0.846838911724408
214-1,0,59220808235398,1136.0,1408.0,753.0,974.0,0.9896116744991343
214-1,1,59220808235398,1020.0,1284.0,429.0,663.0,0.8488699194878262
214-1,0,59220841562858,1140.0,1410.0,758.0,979.0,0.9838382400056958
214-1,1,59220841562858,1018.0,1284.0,429.0,663.0,0.8513625630225286
214-1,0,59220874887107,1145.0,1412.0,765.0,983.0,0.9677650944073516
214-1,1,59220874887107,1016.0,1284.0,430.0,665.0,0.85482351463384
214-1,0,59220908218258,1151.0,1415.0,774.0,992.0,0.9429824561403508
214-1,1,59220908218258,1014.0,1285.0,435.0,669.0,0.8606853159793973
214-1,0,59220941550594,1158.0,1419.0,787.0,999.0,0.9125693092938714
214-1,1,59220941550594,1011.0,1285.0,440.0,675.0,0.8692162704444579
214-1,0,59220974872687,1168.0,1423.0,805.0,1013.0,0.8695749691600314
214-1,1,59220974872687,1008.0,1284.0,451.0,685.0,0.8801619433198381
214-1,0,59221008203830,1180.0,1427.0,829.0,1031.0,0.8155941070123477
214-1,1,59221008203830,1005.0,1283.0,466.0,701.0,0.8920189189993158
214-1,0,59221041529874,1191.0,1433.0,858.0,1053.0,0.7523661815000398
214-1,1,59221041529874,999.0,1279.0,485.0,720.0,0.9049721464975702
214-1,0,59221074857092,1203.0,1443.0,890.0,1079.0,0.6675845629032922
214-1,1,59221074857092,992.0,1275.0,505.0,741.0,0.9131000236462521
214-1,0,59221108189383,1214.0,1458.0,922.0,1111.0,0.5529382387214916
214-1,1,59221108189383,984.0,1269.0,525.0,760.0,0.9188845892535373
214-1,0,59221141550047,1226.0,1489.0,953.0,1153.0,0.40997528107806397
214-1,1,59221141550047,975.0,1260.0,542.0,777.0,0.9235233160621762
214-1,0,59221174876083,1235.0,1534.0,981.0,1214.0,0.25873054559381636
214-1,1,59221174876083,963.0,1249.0,557.0,792.0,0.9278887664870337
214-1,0,59221208203329,1243.0,1631.0,1006.0,1294.0,0.14567949946451722
214-1,1,59221208203329,950.0,1236.0,570.0,802.0,0.9315146948003015
214-1,0,59221241535450,1249.0,1767.0,1024.0,1396.0,0.0696252932440867
214-1,1,59221241535450,937.0,1223.0,578.0,808.0,0.9353879178166207
214-1,0,59221274859191,1255.0,1942.0,1039.0,1521.0,0.02781819331983806
214-1,1,59221274859191,925.0,1208.0,584.0,812.0,0.9401090635577285
214-1,0,59221308182888,1261.0,2130.0,1049.0,1652.0,0.00831241216110704
214-1,1,59221308182888,916.0,1198.0,586.0,812.0,0.9445731942835072
214-1,0,59221341549949,1267.0,2316.0,1056.0,1777.0,0.001589899902160006
214-1,1,59221341549949,908.0,1187.0,585.0,810.0,0.947676935886761
214-1,0,59221374873650,1272.0,2506.0,1060.0,1901.0,3.0243459851807042e-05
214-1,1,59221374873650,903.0,1178.0,583.0,806.0,0.9488752556237219
214-1,0,59221408201063,1275.0,2660.0,1064.0,2004.0,0.0
214-1,1,59221408201063,897.0,1167.0,582.0,800.0,0.9499927262147222
214-1,0,59221441532200,1277.0,2791.0,1068.0,2095.0,0.0
214-1,1,59221441532200,891.0,1149.0,582.0,794.0,0.9503042989494902
214-1,0,59221475708615,1277.0,2913.0,1073.0,2184.0,0.0
214-1,1,59221475708615,886.0,1137.0,584.0,786.0,0.9497654584221749
214-1,0,59221508283875,1274.0,2979.0,1078.0,2241.0,0.0
214-1,1,59221508283875,881.0,1126.0,586.0,773.0,0.9528071205007824
214-1,0,59221541611250,1271.0,2950.0,1082.0,2234.0,0.0
214-1,1,59221541611250,878.0,1102.0,580.0,749.0,0.9695784187784655
214-1,0,59221574938693,1267.0,2864.0,1083.0,2183.0,0.0
214-1,1,59221574938693,879.0,1082.0,569.0,717.0,0.9901775840759773
214-1,0,59221608266173,1264.0,2761.0,1083.0,2118.0,0.0
214-1,1,59221608266173,874.0,1063.0,549.0,708.0,0.9986256544502617
214-1,0,59221641597356,1260.0,2632.0,1085.0,2038.0,0.0
214-1,1,59221641597356,868.0,1049.0,529.0,691.0,0.99679658302189
214-1,0,59221674924700,1253.0,2442.0,1086.0,1919.0,2.4556951663733474e-05
214-1,1,59221674924700,865.0,1028.0,512.0,668.0,0.9986671603109959
214-1,0,59221708266875,1244.0,2201.0,1086.0,1764.0,0.0019156668710044661
214-1,1,59221708266875,866.0,1016.0,493.0,641.0,0.9999126332343177
214-1,0,59221741591300,1234.0,1975.0,1084.0,1613.0,0.013378184455382908
214-1,1,59221741591300,871.0,1006.0,472.0,611.0,1.0
214-1,0,59221774923765,1221.0,1747.0,1078.0,1457.0,0.052210584217643415
214-1,1,59221774923765,877.0,997.0,444.0,578.0,1.0
214-1,0,59221808241613,1205.0,1571.0,1068.0,1333.0,0.15043250588274285
214-1,1,59221808241613,886.0,999.0,411.0,541.0,1.0
214-1,0,59221841568287,1189.0,1456.0,1049.0,1246.0,0.3162513312034079
214-1,1,59221841568287,896.0,1008.0,372.0,500.0,1.0
214-1,0,59221874896135,1174.0,1409.0,1024.0,1187.0,0.5031700558869112
214-1,1,59221874896135,911.0,1021.0,328.0,454.0,1.0
214-1,0,59221908220733,1159.0,1392.0,995.0,1152.0,0.6602504204821529
214-1,1,59221908220733,930.0,1038.0,279.0,405.0,1.0
214-1,0,59221941547640,1144.0,1384.0,958.0,1122.0,0.7927895448400181
214-1,1,59221941547640,955.0,1063.0,224.0,349.0,1.0
214-1,0,59221974877273,1130.0,1377.0,911.0,1088.0,0.9177930423221804
214-1,1,59221974877273,989.0,1096.0,159.0,282.0,1.0
214-1,0,59222008212677,1120.0,1366.0,861.0,1046.0,0.9987689221229255
214-1,1,59222008212677,1027.0,1130.0,100.0,212.0,0.9568177745923669
214-1,0,59222041543256,1113.0,1352.0,809.0,993.0,1.0
214-1,1,59222041543256,1065.0,1159.0,59.0,145.0,0.20400405473897618
214-1,0,59222074860930,1112.0,1337.0,755.0,937.0,1.0
214-1,1,59222074860930,1100.0,1206.0,-12.0,94.0,0.0
214-1,0,59222108198465,1121.0,1322.0,706.0,884.0,1.0
214-1,1,59222108198465,1140.0,1479.0,-397.0,50.0,0.0
214-1,0,59222141516044,1133.0,1321.0,664.0,837.0,1.0
214-1,1,59222141516044,,,,,0.0
214-1,0,59222174884835,1145.0,1325.0,627.0,802.0,1.0
214-1,1,59222174884835,,,,,0.0
214-1,0,59222208214462,1156.0,1328.0,604.0,775.0,1.0
214-1,1,59222208214462,,,,,0.0
214-1,0,59222241533003,1166.0,1332.0,592.0,761.0,1.0
214-1,1,59222241533003,,,,,0.0
214-1,0,59222274865736,1174.0,1332.0,591.0,761.0,1.0
214-1,1,59222274865736,,,,,0.0
214-1,0,59222308195588,1178.0,1332.0,601.0,767.0,1.0
214-1,1,59222308195588,,,,,0.0
214-1,0,59222341520028,1175.0,1327.0,613.0,774.0,1.0
214-1,1,59222341520028,,,,,0.0
214-1,0,59222374882245,1169.0,1322.0,621.0,779.0,1.0
214-1,1,59222374882245,,,,,0.0
214-1,0,59222408210991,1164.0,1313.0,627.0,780.0,1.0
214-1,1,59222408210991,,,,,0.0
214-1,0,59222441535787,1161.0,1310.0,629.0,781.0,1.0
214-1,1,59222441535787,,,,,0.0
214-1,0,59222474996445,1157.0,1303.0,628.0,778.0,1.0
214-1,1,59222474996445,,,,,0.0
214-1,0,59222508190154,1151.0,1294.0,624.0,772.0,1.0
214-1,1,59222508190154,1078.0,2107.0,-952.0,68.0,0.0
214-1,0,59222541521899,1143.0,1286.0,619.0,764.0,1.0
214-1,1,59222541521899,1071.0,1487.0,-205.0,131.0,0.0
214-1,0,59222574875909,1137.0,1276.0,613.0,758.0,1.0
214-1,1,59222574875909,1066.0,1281.0,55.0,206.0,0.25422823571301406
214-1,0,59222608209084,1135.0,1282.0,608.0,753.0,1.0
214-1,1,59222608209084,1055.0,1262.0,135.0,285.0,0.6875312413218551
214-1,0,59222641541046,1134.0,1281.0,603.0,749.0,1.0
214-1,1,59222641541046,1046.0,1259.0,174.0,360.0,0.8959674686546933
214-1,0,59222674870877,1136.0,1284.0,599.0,749.0,1.0
214-1,1,59222674870877,1039.0,1253.0,215.0,424.0,1.0
214-1,0,59222708195596,1138.0,1290.0,598.0,752.0,1.0
214-1,1,59222708195596,1028.0,1240.0,261.0,483.0,1.0
214-1,0,59222741525146,1141.0,1298.0,600.0,758.0,1.0
214-1,1,59222741525146,1015.0,1221.0,308.0,529.0,1.0
214-1,0,59222774882109,1145.0,1306.0,605.0,766.0,1.0
214-1,1,59222774882109,1001.0,1199.0,349.0,564.0,1.0
214-1,0,59222808211863,1153.0,1317.0,613.0,776.0,1.0
214-1,1,59222808211863,989.0,1177.0,383.0,589.0,1.0
214-1,0,59222841534209,1162.0,1331.0,624.0,787.0,1.0
214-1,1,59222841534209,979.0,1158.0,410.0,606.0,1.0
214-1,0,59222874865293,1174.0,1346.0,637.0,800.0,1.0
214-1,1,59222874865293,971.0,1143.0,431.0,616.0,1.0
214-1,0,59222908192691,1188.0,1363.0,652.0,817.0,1.0
214-1,1,59222908192691,964.0,1131.0,446.0,621.0,1.0
214-1,0,59222941520197,1203.0,1376.0,670.0,832.0,1.0
214-1,1,59222941520197,960.0,1122.0,455.0,622.0,1.0
214-1,0,59222974881052,1217.0,1392.0,687.0,848.0,1.0
214-1,1,59222974881052,957.0,1113.0,461.0,620.0,1.0
214-1,0,59223008208288,1232.0,1403.0,705.0,861.0,0.9989148128052089
214-1,1,59223008208288,956.0,1110.0,462.0,617.0,1.0
214-1,0,59223041535188,1246.0,1412.0,721.0,872.0,0.987833540716162
214-1,1,59223041535188,958.0,1107.0,459.0,614.0,1.0
214-1,0,59223074870313,1258.0,1422.0,735.0,881.0,0.9474697077690662
214-1,1,59223074870313,962.0,1108.0,455.0,610.0,1.0
214-1,0,59223108187813,1269.0,1425.0,746.0,887.0,0.9041379820860167
214-1,1,59223108187813,963.0,1110.0,450.0,604.0,1.0
214-1,0,59223141526579,1277.0,1429.0,754.0,890.0,0.8735032238256063
214-1,1,59223141526579,964.0,1113.0,447.0,599.0,1.0
214-1,0,59223174886304,1282.0,1432.0,759.0,892.0,0.8552683582325508
214-1,1,59223174886304,966.0,1116.0,444.0,595.0,1.0
214-1,0,59223208213749,1283.0,1430.0,760.0,892.0,0.8547234930572277
214-1,1,59223208213749,968.0,1119.0,443.0,593.0,1.0
214-1,0,59223241540460,1282.0,1429.0,757.0,891.0,0.8642868628396849
214-1,1,59223241540460,971.0,1124.0,443.0,592.0,1.0
214-1,0,59223274868264,1280.0,1427.0,752.0,887.0,0.8773802884232331
214-1,1,59223274868264,976.0,1134.0,442.0,591.0,1.0
214-1,0,59223308196019,1277.0,1429.0,744.0,882.0,0.8965598307342685
214-1,1,59223308196019,981.0,1141.0,442.0,592.0,1.0
214-1,0,59223341523709,1272.0,1423.0,736.0,876.0,0.9188567925829438
214-1,1,59223341523709,987.0,1152.0,441.0,594.0,1.0
214-1,0,59223374851082,1266.0,1422.0,729.0,871.0,0.9419205149315171
214-1,1,59223374851082,993.0,1163.0,441.0,599.0,1.0
214-1,0,59223408209271,1259.0,1417.0,724.0,868.0,0.9675201170446232
214-1,1,59223408209271,1000.0,1175.0,441.0,607.0,1.0
214-1,0,59223441535348,1252.0,1414.0,721.0,867.0,0.9841785869094062
214-1,1,59223441535348,1007.0,1188.0,440.0,615.0,1.0
214-1,0,59223474890000,1246.0,1410.0,722.0,867.0,0.9910682386566632
214-1,1,59223474890000,1012.0,1201.0,440.0,624.0,1.0
214-1,0,59223508204665,1239.0,1406.0,726.0,873.0,0.9952623391316645
214-1,1,59223508204665,1016.0,1215.0,441.0,634.0,1.0
214-1,0,59223541523279,1232.0,1399.0,733.0,879.0,0.9977490151941475
214-1,1,59223541523279,1020.0,1227.0,441.0,642.0,1.0
214-1,0,59223574854445,1227.0,1395.0,744.0,890.0,0.9983815354303005
214-1,1,59223574854445,1022.0,1239.0,440.0,649.0,1.0
214-1,0,59223608211525,1224.0,1391.0,755.0,900.0,0.9988741908246552
214-1,1,59223608211525,1025.0,1250.0,437.0,653.0,1.0
214-1,0,59223641543891,1223.0,1390.0,766.0,912.0,0.9984466567817553
214-1,1,59223641543891,1029.0,1260.0,433.0,654.0,1.0
214-1,0,59223674867670,1224.0,1392.0,776.0,921.0,0.9964564138908576
214-1,1,59223674867670,1031.0,1268.0,427.0,652.0,0.9996206053452491
214-1,0,59223708198851,1226.0,1392.0,784.0,929.0,0.9941661923733637
214-1,1,59223708198851,1031.0,1274.0,421.0,646.0,0.9990944266073928
214-1,0,59223741526308,1228.0,1394.0,794.0,937.0,0.9900700100014288
214-1,1,59223741526308,1029.0,1278.0,416.0,641.0,0.9984288131496253
214-1,0,59223774851827,1233.0,1398.0,804.0,945.0,0.9821003247924937
214-1,1,59223774851827,1026.0,1279.0,414.0,639.0,0.9976275207591934
214-1,0,59223808217987,1237.0,1397.0,811.0,952.0,0.9690136747163224
214-1,1,59223808217987,1020.0,1279.0,413.0,637.0,0.9966573383084577
214-1,0,59223841544662,1244.0,1403.0,818.0,957.0,0.9386049263998817
214-1,1,59223841544662,1015.0,1278.0,414.0,637.0,0.9964123506736384
214-1,0,59223874865474,1252.0,1410.0,823.0,960.0,0.8997579058859131
214-1,1,59223874865474,1011.0,1278.0,416.0,639.0,0.9964762333183386
214-1,0,59223908197304,1261.0,1414.0,826.0,961.0,0.8627678502359402
214-1,1,59223908197304,1007.0,1278.0,417.0,640.0,0.9960450933284051
214-1,0,59223941524450,1269.0,1419.0,827.0,960.0,0.8264822134387352
214-1,1,59223941524450,1003.0,1278.0,419.0,640.0,0.9958775673999489
214-1,0,59223975036800,1275.0,1421.0,827.0,960.0,0.7963840899959823
214-1,1,59223975036800,997.0,1278.0,422.0,641.0,0.9962506309034538
214-1,0,59224008214987,1279.0,1424.0,825.0,959.0,0.7740493987650309
214-1,1,59224008214987,991.0,1276.0,424.0,641.0,0.997032747032747
214-1,0,59224041543412,1284.0,1428.0,825.0,958.0,0.7453726453726454
214-1,1,59224041543412,985.0,1275.0,427.0,641.0,0.9979640675786692
214-1,0,59224074876000,1290.0,1432.0,826.0,959.0,0.711616706800631
214-1,1,59224074876000,981.0,1273.0,432.0,642.0,0.9985258161944485
214-1,0,59224108198204,1294.0,1437.0,826.0,960.0,0.682062028499581
214-1,1,59224108198204,977.0,1271.0,438.0,643.0,0.9988031336138111
214-1,0,59224141531846,1299.0,1438.0,827.0,960.0,0.6483525815217391
214-1,1,59224141531846,972.0,1269.0,444.0,643.0,0.9993751837694795
214-1,0,59224174854552,1306.0,1444.0,830.0,962.0,0.6032792573956798
214-1,1,59224174854552,970.0,1267.0,450.0,643.0,0.998758511718897
214-1,0,59224208215426,1312.0,1448.0,833.0,965.0,0.5556833259619637
